favorites,id,positive,negative,sentiment
122000,1.10513E+18,1,0,positive
186000,1.10511E+18,0,0,neutral
106000,1.10511E+18,0,1,negative
101000,1.10489E+18,0,1,negative
124000,1.10471E+18,1,0,positive
137000,1.10471E+18,1,0,positive
124000,1.1046E+18,1,0,positive
72000,1.1046E+18,0,0,neutral
77000,1.10451E+18,0,0,neutral
57000,1.10451E+18,0,0,neutral
91000,1.10451E+18,1,0,positive
98000,1.1045E+18,1,0,positive
103000,1.1045E+18,1,0,positive
132000,1.10438E+18,1,0,positive
81000,1.10419E+18,0,0,neutral
71000,1.10416E+18,0,1,negative
99000,1.10416E+18,1,0,positive
46000,1.10412E+18,0,0,neutral
81000,1.10412E+18,1,0,positive
63000,1.10409E+18,1,0,positive
72000,1.10409E+18,1,0,positive
81000,1.10405E+18,0,1,negative
75000,1.10403E+18,1,0,positive
54000,1.10402E+18,1,0,positive
76000,1.10402E+18,1,0,positive
81000,1.10402E+18,1,0,positive
65000,1.10401E+18,1,0,positive
71000,1.10401E+18,0,1,negative
85000,1.104E+18,0,0,neutral
142000,1.104E+18,1,0,positive
50000,1.104E+18,1,0,positive
110000,1.10399E+18,0,1,negative
81000,1.10379E+18,0,0,neutral
127000,1.10367E+18,1,0,positive
105000,1.10366E+18,0,1,negative
184000,1.10345E+18,1,0,positive
107000,1.10345E+18,1,0,positive
100000,1.10344E+18,0,1,negative
48000,1.10342E+18,0,0,neutral
118000,1.10338E+18,0,0,neutral
124000,1.10335E+18,0,1,negative
65000,1.10316E+18,0,0,neutral
106000,1.10315E+18,0,1,negative
169000,1.10306E+18,0,1,negative
73000,1.10304E+18,1,0,positive
68000,1.10304E+18,0,0,neutral
102000,1.10302E+18,1,0,positive
63000,1.10301E+18,1,0,positive
161000,1.10294E+18,1,0,positive
116000,1.10293E+18,0,0,neutral
106000,1.10293E+18,1,0,positive
119000,1.10292E+18,1,0,positive
104000,1.10292E+18,0,1,negative
4900,1.10279E+18,0,1,negative
123000,1.10279E+18,0,1,negative
114000,1.10278E+18,1,0,positive
74000,1.10275E+18,0,1,negative
96000,1.10275E+18,0,1,negative
63000,1.10275E+18,0,0,neutral
84000,1.10266E+18,0,1,negative
103000,1.10266E+18,0,1,negative
88000,1.10266E+18,1,0,positive
78000,1.1026E+18,1,0,positive
105000,1.10241E+18,1,0,positive
70000,1.10238E+18,0,1,negative
72000,1.10238E+18,1,0,positive
98000,1.10237E+18,1,0,positive
115000,1.10236E+18,1,0,positive
101000,1.10236E+18,1,0,positive
119000,1.1023E+18,1,0,positive
89000,1.1023E+18,1,0,positive
89000,1.10229E+18,0,1,negative
88000,1.10224E+18,1,0,positive
123000,1.10223E+18,0,1,negative
72000,1.10202E+18,0,0,neutral
169000,1.10201E+18,1,0,positive
75000,1.102E+18,0,1,negative
102000,1.102E+18,1,0,positive
81000,1.10188E+18,0,0,neutral
6900,1.10187E+18,0,0,neutral
76000,1.10184E+18,1,0,positive
61000,1.10184E+18,1,0,positive
105000,1.10162E+18,1,0,positive
124000,1.10162E+18,1,0,positive
108000,1.10159E+18,1,0,positive
123000,1.10159E+18,1,0,positive
95000,1.10148E+18,0,0,neutral
122000,1.10147E+18,0,1,negative
125000,1.10147E+18,0,0,neutral
84000,1.10147E+18,1,0,positive
82000,1.10147E+18,1,0,positive
93000,1.10146E+18,1,0,positive
93000,1.10134E+18,1,0,positive
53000,1.10133E+18,0,0,neutral
52000,1.10133E+18,0,0,neutral
62000,1.10129E+18,1,0,positive
75000,1.10129E+18,1,0,positive
141000,1.10107E+18,1,0,positive
100000,1.10078E+18,1,0,positive
129000,1.10078E+18,1,0,positive
102000,1.10069E+18,0,1,negative
123000,1.10069E+18,1,0,positive
133000,1.10068E+18,0,1,negative
161000,1.10067E+18,1,0,positive
189000,1.10059E+18,0,0,neutral
108000,1.10058E+18,1,0,positive
171000,1.10041E+18,1,0,positive
206000,1.10021E+18,0,0,neutral
203000,1.10021E+18,0,1,negative
112000,1.10018E+18,1,0,positive
109000,1.10013E+18,1,0,positive
80000,1.10013E+18,1,0,positive
97000,1.10011E+18,0,1,negative
88000,1.10011E+18,1,0,positive
156000,1.10011E+18,0,0,neutral
67000,1.10011E+18,1,0,positive
121000,1.10005E+18,1,0,positive
108000,1.10005E+18,0,0,neutral
120000,1.10002E+18,1,0,positive
103000,1.10002E+18,0,1,negative
77000,1.10001E+18,1,0,positive
88000,1.1E+18,1,0,positive
156000,1.1E+18,1,0,positive
93000,1.1E+18,1,0,positive
107000,1.0998E+18,1,0,positive
111000,1.0998E+18,1,0,positive
163000,1.09972E+18,0,0,neutral
136000,1.09971E+18,1,0,positive
176000,1.09969E+18,0,1,negative
111000,1.09968E+18,1,0,positive
77000,1.09966E+18,1,0,positive
84000,1.09966E+18,1,0,positive
93000,1.09965E+18,1,0,positive
203000,1.09965E+18,1,0,positive
121000,1.09951E+18,1,0,positive
133000,1.09946E+18,0,1,negative
107000,1.0994E+18,1,0,positive
122000,1.09937E+18,1,0,positive
205000,1.09936E+18,0,0,neutral
73000,1.09934E+18,1,0,positive
93000,1.09908E+18,1,0,positive
119000,1.09908E+18,1,0,positive
69000,1.09898E+18,0,0,neutral
93000,1.09896E+18,0,1,negative
146000,1.09895E+18,0,1,negative
120000,1.09874E+18,1,0,positive
101000,1.09868E+18,1,0,positive
222000,1.09862E+18,0,1,negative
134000,1.09859E+18,1,0,positive
126000,1.09858E+18,1,0,positive
144000,1.09858E+18,1,0,positive
203000,1.09833E+18,0,0,neutral
197000,1.0983E+18,1,0,positive
131000,1.09822E+18,0,1,negative
115000,1.09822E+18,1,0,positive
96000,1.0982E+18,0,1,negative
124000,1.0982E+18,0,1,negative
144000,1.0982E+18,1,0,positive
166000,1.09819E+18,0,1,negative
73000,1.09819E+18,0,1,negative
90000,1.0979E+18,0,0,neutral
116000,1.09789E+18,0,1,negative
122000,1.09788E+18,0,1,negative
113000,1.09786E+18,0,1,negative
92000,1.09786E+18,1,0,positive
104000,1.09784E+18,0,1,negative
86000,1.09783E+18,1,0,positive
103000,1.0977E+18,0,0,neutral
86000,1.0977E+18,1,0,positive
60000,1.0977E+18,0,0,neutral
126000,1.09769E+18,0,0,neutral
96000,1.09769E+18,0,1,negative
85000,1.09767E+18,1,0,positive
149000,1.09763E+18,1,0,positive
111000,1.09762E+18,1,0,positive
96000,1.09762E+18,1,0,positive
155000,1.09759E+18,1,0,positive
115000,1.09749E+18,0,1,negative
61000,1.09748E+18,1,0,positive
122000,1.09747E+18,1,0,positive
142000,1.09747E+18,1,0,positive
92000,1.09746E+18,1,0,positive
72000,1.09735E+18,0,1,negative
126000,1.09728E+18,0,0,neutral
138000,1.09725E+18,1,0,positive
70000,1.0972E+18,0,0,neutral
59000,1.0972E+18,0,0,neutral
205000,1.09712E+18,0,1,negative
113000,1.09712E+18,0,1,negative
141000,1.09711E+18,1,0,positive
109000,1.09711E+18,0,1,negative
80000,1.0971E+18,1,0,positive
88000,1.09698E+18,1,0,positive
92000,1.09698E+18,0,1,negative
108000,1.09693E+18,1,0,positive
298000,1.09692E+18,0,0,neutral
138000,1.09686E+18,0,0,neutral
92000,1.09681E+18,0,0,neutral
129000,1.09655E+18,1,0,positive
153000,1.09625E+18,0,0,neutral
76000,1.09624E+18,1,0,positive
72000,1.0961E+18,0,1,negative
102000,1.0961E+18,0,0,neutral
167000,1.09606E+18,1,0,positive
146000,1.09606E+18,0,1,negative
212000,1.09586E+18,0,1,negative
82000,1.09585E+18,0,0,neutral
78000,1.09584E+18,0,0,neutral
75000,1.09579E+18,1,0,positive
142000,1.0957E+18,1,0,positive
154000,1.09564E+18,0,0,neutral
160000,1.09552E+18,1,0,positive
98000,1.09547E+18,0,0,neutral
123000,1.09547E+18,0,0,neutral
101000,1.09547E+18,0,1,negative
116000,1.09536E+18,1,0,positive
138000,1.09517E+18,1,0,positive
88000,1.09508E+18,0,1,negative
74000,1.09505E+18,0,0,neutral
93000,1.09505E+18,1,0,positive
98000,1.09504E+18,0,0,neutral
108000,1.09499E+18,1,0,positive
151000,1.09496E+18,0,1,negative
129000,1.09495E+18,0,1,negative
193000,1.09494E+18,0,1,negative
85000,1.09494E+18,0,1,negative
106000,1.09472E+18,0,0,neutral
169000,1.09472E+18,0,1,negative
116000,1.09472E+18,0,0,neutral
90000,1.09471E+18,1,0,positive
141000,1.09467E+18,1,0,positive
125000,1.09466E+18,1,0,positive
101000,1.09463E+18,0,1,negative
88000,1.09463E+18,0,1,negative
102000,1.09462E+18,0,0,neutral
106000,1.09461E+18,0,1,negative
122000,1.09458E+18,1,0,positive
176000,1.09438E+18,1,0,positive
195000,1.09437E+18,1,0,positive
113000,1.09436E+18,1,0,positive
113000,1.09424E+18,1,0,positive
101000,1.09424E+18,1,0,positive
136000,1.09423E+18,1,0,positive
142000,1.09404E+18,1,0,positive
116000,1.09403E+18,1,0,positive
116000,1.09397E+18,1,0,positive
67000,1.09397E+18,1,0,positive
135000,1.09397E+18,0,1,negative
138000,1.09387E+18,1,0,positive
103000,1.09387E+18,1,0,positive
94000,1.09387E+18,0,1,negative
87000,1.09385E+18,1,0,positive
153000,1.09369E+18,1,0,positive
207000,1.09366E+18,1,0,positive
73000,1.09366E+18,1,0,positive
84000,1.09366E+18,1,0,positive
68000,1.09353E+18,0,0,neutral
162000,1.09349E+18,0,0,neutral
100000,1.09349E+18,1,0,positive
116000,1.09347E+18,0,1,negative
160000,1.09347E+18,0,0,neutral
189000,1.09327E+18,0,0,neutral
141000,1.09299E+18,0,0,neutral
89000,1.0929E+18,0,0,neutral
88000,1.09283E+18,1,0,positive
150000,1.09281E+18,1,0,positive
143000,1.09279E+18,1,0,positive
115000,1.09252E+18,1,0,positive
143000,1.09218E+18,1,0,positive
154000,1.09217E+18,1,0,positive
83000,1.09192E+18,1,0,positive
109000,1.09186E+18,1,0,positive
153000,1.09186E+18,0,1,negative
137000,1.09176E+18,1,0,positive
94000,1.09143E+18,0,0,neutral
117000,1.09142E+18,1,0,positive
67000,1.09141E+18,1,0,positive
102000,1.09136E+18,0,0,neutral
124000,1.09134E+18,1,0,positive
99000,1.09133E+18,1,0,positive
135000,1.09133E+18,0,1,negative
84000,1.09119E+18,0,0,neutral
103000,1.09117E+18,0,1,negative
115000,1.09117E+18,0,1,negative
146000,1.09113E+18,1,0,positive
78000,1.09109E+18,1,0,positive
87000,1.09109E+18,1,0,positive
81000,1.09105E+18,0,0,neutral
90000,1.09103E+18,0,1,negative
94000,1.09099E+18,0,1,negative
73000,1.09099E+18,0,1,negative
105000,1.09099E+18,0,1,negative
143000,1.09097E+18,1,0,positive
104000,1.09096E+18,0,1,negative
62000,1.09096E+18,1,0,positive
68000,1.09095E+18,1,0,positive
67000,1.09095E+18,1,0,positive
72000,1.09095E+18,0,0,neutral
115000,1.09095E+18,0,0,neutral
97000,1.09095E+18,1,0,positive
136000,1.09094E+18,1,0,positive
91000,1.09073E+18,0,0,neutral
107000,1.09073E+18,1,0,positive
123000,1.09073E+18,1,0,positive
90000,1.09061E+18,1,0,positive
94000,1.09061E+18,0,1,negative
70000,1.09058E+18,1,0,positive
113000,1.09058E+18,0,0,neutral
98000,1.09058E+18,0,1,negative
80000,1.09057E+18,1,0,positive
92000,1.09057E+18,1,0,positive
89000,1.09057E+18,0,1,negative
99000,1.09046E+18,1,0,positive
123000,1.09024E+18,0,1,negative
170000,1.09008E+18,0,1,negative
209000,1.09007E+18,1,0,positive
118000,1.08988E+18,1,0,positive
111000,1.08988E+18,0,0,neutral
255000,1.08988E+18,1,0,positive
125000,1.08987E+18,1,0,positive
233000,1.08969E+18,1,0,positive
92000,1.08969E+18,0,1,negative
126000,1.08959E+18,0,0,neutral
69000,1.08958E+18,0,0,neutral
78000,1.08955E+18,0,1,negative
110000,1.08954E+18,1,0,positive
148000,1.08952E+18,0,1,negative
141000,1.08951E+18,1,0,positive
129000,1.08934E+18,0,0,neutral
104000,1.08934E+18,1,0,positive
127000,1.08934E+18,0,1,negative
119000,1.08928E+18,0,1,negative
149000,1.08926E+18,0,0,neutral
110000,1.0892E+18,0,0,neutral
125000,1.08917E+18,0,1,negative
204000,1.08917E+18,1,0,positive
130000,1.08916E+18,0,1,negative
106000,1.08916E+18,1,0,positive
88000,1.08916E+18,0,0,neutral
152000,1.08916E+18,1,0,positive
213000,1.08896E+18,0,1,negative
71000,1.08888E+18,0,0,neutral
168000,1.08883E+18,1,0,positive
123000,1.08864E+18,0,1,negative
126000,1.08863E+18,1,0,positive
205000,1.08847E+18,1,0,positive
152000,1.08843E+18,0,0,neutral
108000,1.08843E+18,1,0,positive
112000,1.08843E+18,0,1,negative
101000,1.08842E+18,0,1,negative
108000,1.08841E+18,1,0,positive
73000,1.0884E+18,1,0,positive
78000,1.0884E+18,1,0,positive
95000,1.08829E+18,1,0,positive
99000,1.08829E+18,0,0,neutral
91000,1.08815E+18,1,0,positive
105000,1.08815E+18,0,0,neutral
196000,1.08815E+18,0,1,negative
221000,1.08806E+18,0,0,neutral
166000,1.08806E+18,1,0,positive
121000,1.08806E+18,1,0,positive
119000,1.08789E+18,0,1,negative
113000,1.08787E+18,1,0,positive
118000,1.08774E+18,0,1,negative
106000,1.08774E+18,1,0,positive
171000,1.08773E+18,1,0,positive
106000,1.08773E+18,1,0,positive
109000,1.08773E+18,0,1,negative
91000,1.08772E+18,0,1,negative
95000,1.0877E+18,0,1,negative
100000,1.0877E+18,0,1,negative
106000,1.08769E+18,1,0,positive
79000,1.08769E+18,0,0,neutral
161000,1.08769E+18,0,1,negative
165000,1.08754E+18,0,1,negative
161000,1.0875E+18,1,0,positive
153000,1.08749E+18,0,1,negative
128000,1.08747E+18,1,0,positive
101000,1.08747E+18,1,0,positive
98000,1.08741E+18,1,0,positive
93000,1.08737E+18,0,0,neutral
101000,1.08737E+18,0,0,neutral
113000,1.08737E+18,1,0,positive
100000,1.08721E+18,1,0,positive
78000,1.0872E+18,1,0,positive
124000,1.08719E+18,1,0,positive
190000,1.08716E+18,1,0,positive
164000,1.08715E+18,1,0,positive
94000,1.08715E+18,1,0,positive
39000,1.08715E+18,1,0,positive
91000,1.08705E+18,0,0,neutral
102000,1.08705E+18,1,0,positive
73000,1.087E+18,0,0,neutral
138000,1.08699E+18,1,0,positive
160000,1.08699E+18,1,0,positive
101000,1.08698E+18,1,0,positive
162000,1.08698E+18,0,1,negative
94000,1.08698E+18,0,1,negative
124000,1.08697E+18,1,0,positive
127000,1.08697E+18,1,0,positive
109000,1.08697E+18,1,0,positive
98000,1.08674E+18,0,0,neutral
111000,1.0867E+18,1,0,positive
138000,1.08663E+18,1,0,positive
167000,1.08662E+18,1,0,positive
116000,1.08661E+18,1,0,positive
149000,1.0866E+18,1,0,positive
105000,1.08659E+18,1,0,positive
171000,1.08646E+18,0,1,negative
143000,1.08646E+18,1,0,positive
74000,1.08645E+18,0,0,neutral
114000,1.08643E+18,0,0,neutral
161000,1.0864E+18,1,0,positive
76000,1.08631E+18,0,0,neutral
157000,1.08629E+18,1,0,positive
158000,1.08629E+18,1,0,positive
139000,1.08629E+18,1,0,positive
83000,1.08628E+18,0,1,negative
103000,1.08627E+18,0,1,negative
77000,1.08626E+18,1,0,positive
109000,1.08626E+18,1,0,positive
94000,1.08625E+18,1,0,positive
118000,1.0861E+18,0,1,negative
104000,1.08609E+18,0,1,negative
103000,1.08607E+18,1,0,positive
145000,1.08592E+18,1,0,positive
194000,1.0859E+18,1,0,positive
177000,1.08552E+18,1,0,positive
186000,1.08552E+18,1,0,positive
163000,1.08521E+18,1,0,positive
88000,1.08519E+18,0,0,neutral
212000,1.08517E+18,0,0,neutral
113000,1.08516E+18,0,1,negative
117000,1.08515E+18,1,0,positive
113000,1.08515E+18,1,0,positive
119000,1.08515E+18,1,0,positive
110000,1.08514E+18,0,1,negative
167000,1.08494E+18,1,0,positive
140000,1.08494E+18,1,0,positive
89000,1.08494E+18,1,0,positive
63000,1.08488E+18,1,0,positive
80000,1.08484E+18,0,0,neutral
128000,1.08481E+18,0,1,negative
74000,1.08479E+18,0,0,neutral
106000,1.08479E+18,0,0,neutral
105000,1.08479E+18,0,0,neutral
85000,1.08479E+18,1,0,positive
131000,1.08465E+18,1,0,positive
81000,1.08465E+18,0,1,negative
137000,1.08465E+18,1,0,positive
98000,1.08464E+18,1,0,positive
106000,1.08463E+18,1,0,positive
91000,1.08459E+18,0,1,negative
118000,1.08458E+18,0,1,negative
185000,1.08457E+18,1,0,positive
115000,1.08448E+18,1,0,positive
129000,1.08447E+18,1,0,positive
115000,1.08447E+18,1,0,positive
112000,1.08447E+18,0,1,negative
102000,1.08446E+18,1,0,positive
102000,1.08426E+18,0,0,neutral
104000,1.08415E+18,0,0,neutral
117000,1.08412E+18,1,0,positive
181000,1.08412E+18,0,0,neutral
105000,1.08412E+18,0,1,negative
111000,1.0841E+18,0,0,neutral
102000,1.0841E+18,1,0,positive
101000,1.08409E+18,0,1,negative
109000,1.08409E+18,1,0,positive
99000,1.08407E+18,1,0,positive
85000,1.08407E+18,1,0,positive
94000,1.08407E+18,1,0,positive
89000,1.08406E+18,0,0,neutral
124000,1.08406E+18,0,1,negative
94000,1.08387E+18,0,1,negative
115000,1.08387E+18,1,0,positive
93000,1.08386E+18,1,0,positive
106000,1.08378E+18,1,0,positive
142000,1.08376E+18,0,1,negative
129000,1.08376E+18,0,1,negative
133000,1.08371E+18,1,0,positive
129000,1.0837E+18,1,0,positive
102000,1.08355E+18,0,0,neutral
115000,1.08355E+18,0,0,neutral
67000,1.08354E+18,1,0,positive
177000,1.08353E+18,0,0,neutral
129000,1.08349E+18,0,0,neutral
95000,1.08343E+18,1,0,positive
173000,1.0834E+18,1,0,positive
197000,1.08336E+18,1,0,positive
101000,1.08336E+18,1,0,positive
90000,1.08336E+18,1,0,positive
87000,1.08336E+18,1,0,positive
155000,1.08335E+18,1,0,positive
122000,1.08321E+18,0,1,negative
125000,1.08321E+18,0,1,negative
250000,1.0831E+18,0,1,negative
117000,1.08308E+18,1,0,positive
125000,1.08302E+18,0,1,negative
162000,1.083E+18,1,0,positive
228000,1.08286E+18,1,0,positive
145000,1.08282E+18,0,0,neutral
133000,1.08265E+18,1,0,positive
126000,1.08263E+18,1,0,positive
102000,1.08263E+18,1,0,positive
123000,1.08262E+18,1,0,positive
150000,1.08248E+18,1,0,positive
193000,1.08235E+18,1,0,positive
109000,1.08229E+18,1,0,positive
115000,1.08227E+18,1,0,positive
129000,1.08227E+18,0,1,negative
98000,1.08226E+18,0,1,negative
134000,1.08226E+18,0,1,negative
159000,1.08203E+18,1,0,positive
160000,1.08194E+18,1,0,positive
119000,1.08193E+18,1,0,positive
151000,1.08189E+18,0,1,negative
133000,1.08188E+18,0,1,negative
248000,1.08174E+18,0,0,neutral
96000,1.08173E+18,1,0,positive
98000,1.08173E+18,0,1,negative
77000,1.08173E+18,1,0,positive
83000,1.08172E+18,1,0,positive
116000,1.08166E+18,1,0,positive
135000,1.08165E+18,1,0,positive
89000,1.0816E+18,0,1,negative
53000,1.08158E+18,1,0,positive
130000,1.08158E+18,0,1,negative
112000,1.08157E+18,0,1,negative
126000,1.08156E+18,1,0,positive
90000,1.08155E+18,1,0,positive
115000,1.08154E+18,0,1,negative
86000,1.08153E+18,1,0,positive
117000,1.08153E+18,1,0,positive
66000,1.08136E+18,1,0,positive
104000,1.08131E+18,1,0,positive
81000,1.08129E+18,0,0,neutral
147000,1.0812E+18,1,0,positive
251000,1.08118E+18,1,0,positive
167000,1.08118E+18,1,0,positive
87000,1.081E+18,0,0,neutral
96000,1.081E+18,0,1,negative
119000,1.08092E+18,0,0,neutral
89000,1.08088E+18,1,0,positive
200000,1.08086E+18,0,0,neutral
105000,1.08084E+18,1,0,positive
128000,1.08084E+18,1,0,positive
68000,1.08084E+18,0,0,neutral
154000,1.08068E+18,0,1,negative
103000,1.08062E+18,1,0,positive
115000,1.08062E+18,1,0,positive
127000,1.08046E+18,1,0,positive
174000,1.08045E+18,1,0,positive
126000,1.08026E+18,1,0,positive
159000,1.08025E+18,0,0,neutral
115000,1.08024E+18,1,0,positive
77000,1.08024E+18,1,0,positive
200000,1.08023E+18,1,0,positive
103000,1.08018E+18,0,0,neutral
263000,1.08016E+18,1,0,positive
118000,1.08013E+18,0,0,neutral
69000,1.08012E+18,0,1,negative
101000,1.08011E+18,1,0,positive
275000,1.08011E+18,1,0,positive
254000,1.08009E+18,1,0,positive
76000,1.08008E+18,1,0,positive
134000,1.07991E+18,1,0,positive
98000,1.0799E+18,0,0,neutral
103000,1.0799E+18,1,0,positive
239000,1.0795E+18,0,0,neutral
134000,1.07942E+18,1,0,positive
127000,1.0794E+18,1,0,positive
152000,1.07921E+18,0,1,negative
120000,1.07921E+18,1,0,positive
111000,1.07912E+18,1,0,positive
146000,1.0791E+18,0,1,negative
131000,1.07908E+18,0,1,negative
122000,1.07908E+18,0,1,negative
143000,1.07905E+18,1,0,positive
129000,1.07904E+18,0,1,negative
113000,1.07904E+18,0,1,negative
114000,1.07866E+18,1,0,positive
166000,1.07864E+18,0,1,negative
108000,1.07863E+18,1,0,positive
101000,1.07863E+18,1,0,positive
156000,1.07863E+18,0,1,negative
180000,1.07843E+18,1,0,positive
127000,1.07841E+18,1,0,positive
85000,1.0784E+18,0,1,negative
179000,1.0784E+18,0,0,neutral
145000,1.0784E+18,0,1,negative
105000,1.07839E+18,0,1,negative
82000,1.07838E+18,0,1,negative
85000,1.07838E+18,1,0,positive
131000,1.07826E+18,0,1,negative
168000,1.07826E+18,1,0,positive
224000,1.07803E+18,1,0,positive
246000,1.07771E+18,1,0,positive
500000,1.07755E+18,0,0,neutral
180000,1.07733E+18,1,0,positive
88000,1.07731E+18,0,0,neutral
179000,1.07726E+18,0,1,negative
155000,1.07725E+18,1,0,positive
100000,1.07725E+18,1,0,positive
87000,1.07725E+18,1,0,positive
123000,1.07723E+18,1,0,positive
154000,1.07723E+18,0,0,neutral
98000,1.07722E+18,0,1,negative
106000,1.07722E+18,1,0,positive
98000,1.07721E+18,0,1,negative
108000,1.07721E+18,1,0,positive
96000,1.07706E+18,1,0,positive
78000,1.07706E+18,1,0,positive
100000,1.07705E+18,1,0,positive
129000,1.07705E+18,1,0,positive
89000,1.07704E+18,0,1,negative
108000,1.07695E+18,1,0,positive
97000,1.07694E+18,0,1,negative
78000,1.07693E+18,0,1,negative
93000,1.07693E+18,0,1,negative
79000,1.07689E+18,1,0,positive
80000,1.07688E+18,1,0,positive
86000,1.07688E+18,1,0,positive
142000,1.07684E+18,1,0,positive
114000,1.07666E+18,1,0,positive
151000,1.07666E+18,1,0,positive
85000,1.07666E+18,0,1,negative
119000,1.07663E+18,0,0,neutral
64000,1.07659E+18,0,0,neutral
173000,1.07658E+18,1,0,positive
110000,1.07657E+18,1,0,positive
93000,1.07652E+18,1,0,positive
116000,1.07652E+18,1,0,positive
89000,1.07651E+18,0,1,negative
148000,1.07631E+18,1,0,positive
112000,1.07627E+18,1,0,positive
103000,1.07626E+18,1,0,positive
137000,1.07624E+18,1,0,positive
51000,1.0762E+18,1,0,positive
58000,1.0762E+18,1,0,positive
111000,1.07614E+18,1,0,positive
128000,1.07613E+18,1,0,positive
79000,1.07613E+18,1,0,positive
77000,1.07613E+18,0,1,negative
69000,1.0761E+18,1,0,positive
117000,1.0761E+18,0,0,neutral
92000,1.07609E+18,0,1,negative
103000,1.07609E+18,0,0,neutral
62000,1.07609E+18,0,0,neutral
81000,1.07609E+18,0,1,negative
77000,1.07609E+18,1,0,positive
67000,1.07609E+18,1,0,positive
100000,1.07608E+18,1,0,positive
72000,1.07608E+18,1,0,positive
111000,1.07595E+18,1,0,positive
123000,1.07595E+18,1,0,positive
74000,1.07588E+18,1,0,positive
90000,1.07588E+18,1,0,positive
93000,1.07587E+18,0,0,neutral
130000,1.07585E+18,0,0,neutral
116000,1.07583E+18,0,1,negative
64000,1.07583E+18,1,0,positive
118000,1.07578E+18,1,0,positive
100000,1.07573E+18,1,0,positive
93000,1.07573E+18,1,0,positive
74000,1.07573E+18,0,1,negative
108000,1.07572E+18,1,0,positive
71000,1.07572E+18,0,0,neutral
60000,1.07571E+18,1,0,positive
73000,1.07562E+18,1,0,positive
62000,1.07562E+18,1,0,positive
117000,1.07553E+18,1,0,positive
72000,1.07541E+18,1,0,positive
79000,1.0754E+18,0,1,negative
65000,1.0754E+18,1,0,positive
115000,1.0754E+18,0,0,neutral
97000,1.07539E+18,1,0,positive
108000,1.07537E+18,1,0,positive
66000,1.07521E+18,0,0,neutral
96000,1.07521E+18,1,0,positive
81000,1.0752E+18,1,0,positive
98000,1.0752E+18,1,0,positive
57000,1.07519E+18,1,0,positive
46000,1.07516E+18,1,0,positive
81000,1.07502E+18,1,0,positive
75000,1.07502E+18,0,1,negative
56000,1.07502E+18,1,0,positive
91000,1.07501E+18,0,0,neutral
95000,1.075E+18,1,0,positive
70000,1.075E+18,1,0,positive
77000,1.07499E+18,1,0,positive
75000,1.07499E+18,0,1,negative
111000,1.07477E+18,1,0,positive
132000,1.0747E+18,1,0,positive
105000,1.07466E+18,1,0,positive
89000,1.07465E+18,1,0,positive
106000,1.07441E+18,0,1,negative
87000,1.0744E+18,1,0,positive
63000,1.0744E+18,1,0,positive
56000,1.0744E+18,1,0,positive
92000,1.07434E+18,1,0,positive
82000,1.07432E+18,0,0,neutral
99000,1.07432E+18,1,0,positive
125000,1.07431E+18,0,1,negative
100000,1.07431E+18,1,0,positive
96000,1.0743E+18,0,1,negative
120000,1.07398E+18,0,1,negative
102000,1.07397E+18,0,1,negative
141000,1.07397E+18,0,1,negative
62000,1.07395E+18,1,0,positive
64000,1.07394E+18,1,0,positive
131000,1.07376E+18,1,0,positive
131000,1.07376E+18,1,0,positive
71000,1.07374E+18,1,0,positive
62000,1.0737E+18,1,0,positive
79000,1.0737E+18,1,0,positive
60000,1.07364E+18,0,0,neutral
58000,1.07364E+18,1,0,positive
70000,1.07364E+18,1,0,positive
126000,1.07362E+18,1,0,positive
127000,1.07333E+18,1,0,positive
57000,1.07331E+18,1,0,positive
60000,1.07328E+18,1,0,positive
45000,1.07328E+18,1,0,positive
55000,1.07327E+18,0,1,negative
78000,1.07327E+18,0,1,negative
101000,1.07325E+18,0,0,neutral
95000,1.07325E+18,1,0,positive
72000,1.07321E+18,1,0,positive
70000,1.07321E+18,0,1,negative
77000,1.07321E+18,1,0,positive
116000,1.0732E+18,1,0,positive
75000,1.073E+18,0,0,neutral
192000,1.07284E+18,0,0,neutral
161000,1.07283E+18,0,1,negative
103000,1.07261E+18,1,0,positive
96000,1.07257E+18,0,0,neutral
103000,1.07256E+18,0,1,negative
90000,1.07248E+18,1,0,positive
80000,1.07248E+18,1,0,positive
47000,1.07248E+18,1,0,positive
118000,1.07247E+18,1,0,positive
68000,1.07247E+18,1,0,positive
91000,1.07246E+18,1,0,positive
74000,1.07246E+18,1,0,positive
92000,1.07246E+18,1,0,positive
80000,1.07232E+18,0,0,neutral
105000,1.07231E+18,0,1,negative
99000,1.0721E+18,1,0,positive
103000,1.0721E+18,0,1,negative
86000,1.07194E+18,1,0,positive
139000,1.0719E+18,1,0,positive
122000,1.07176E+18,1,0,positive
127000,1.07176E+18,0,0,neutral
104000,1.07155E+18,1,0,positive
93000,1.07155E+18,0,0,neutral
78000,1.07148E+18,1,0,positive
74000,1.07148E+18,1,0,positive
80000,1.07148E+18,1,0,positive
148000,1.07145E+18,0,1,negative
89000,1.07143E+18,0,1,negative
55000,1.07141E+18,1,0,positive
71000,1.07141E+18,1,0,positive
117000,1.07139E+18,0,0,neutral
95000,1.07139E+18,1,0,positive
135000,1.07138E+18,1,0,positive
111000,1.07118E+18,0,0,neutral
104000,1.07116E+18,1,0,positive
80000,1.07115E+18,1,0,positive
